"MS.SubClass","MS.Zoning","Lot.Area","Street","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Garage.Cars","Garage.Area","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
60,"RL",8304,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,941,941,"GasA","Ex","Y","SBrkr",941,896,0,1837,0,0,2,1,3,1,"TA",7,"Typ",0,2,688,"Y",150,165,0,0,0,0,0,7,2006,"WD ","Normal",187000
120,"RL",7175,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1990,1991,"Gable","CompShg","Plywood","Plywood","None","Gd","TA","PConc","Gd","TA","No","GLQ",904,"Unf",0,494,1398,"GasA","Gd","Y","SBrkr",1398,0,0,1398,1,0,2,0,2,1,"Gd",5,"Typ",0,2,542,"Y",0,46,0,0,0,0,0,7,2006,"WD ","Normal",172000
60,"RL",9019,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","2Story",6,5,1994,1994,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","ALQ",274,"Unf",0,362,636,"GasA","Ex","Y","SBrkr",636,684,0,1320,0,0,2,1,3,1,"Gd",6,"Typ",0,2,472,"Y",0,40,0,0,0,0,0,7,2006,"WD ","Normal",150000
20,"RL",9308,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRNe","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","Rec",554,"Unf",0,430,984,"GasA","TA","Y","SBrkr",984,0,0,984,0,0,1,0,3,1,"TA",5,"Typ",0,1,310,"Y",0,0,0,0,0,0,0,7,2006,"WD ","Normal",126000
20,"RL",8638,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,6,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","PConc","TA","TA","No","ALQ",181,"Unf",0,744,925,"GasA","Gd","Y","SBrkr",925,0,0,925,1,0,1,0,2,1,"TA",5,"Typ",0,2,484,"Y",203,74,0,0,0,0,0,10,2006,"WD ","Normal",133500
20,"RL",8020,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","ALQ",644,"Unf",0,268,912,"GasA","TA","N","SBrkr",912,0,0,912,0,0,1,0,3,1,"TA",6,"Typ",0,0,0,"Y",0,0,0,0,0,0,0,4,2006,"WD ","Normal",124000
20,"RL",8789,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","TA","TA","Mn","Rec",659,"Unf",0,253,912,"GasA","TA","Y","SBrkr",941,0,0,941,0,0,1,0,3,1,"TA",6,"Typ",1,1,288,"Y",64,0,0,0,0,0,0,6,2006,"WD ","Normal",129200
80,"RL",14330,"Pave","IR1","Low","AllPub","Corner","Gtl","Veenker","Norm","Norm","1Fam","SLvl",7,4,1974,1974,"Gable","CompShg","WdShing","Wd Sdng","BrkFace","Gd","Fa","CBlock","Gd","TA","Gd","ALQ",1023,"BLQ",497,228,1748,"GasA","Gd","Y","SBrkr",2151,495,0,2646,1,2,2,0,3,1,"Gd",9,"Mod",4,2,550,"Y",641,100,0,0,0,800,0,1,2006,"WD ","Normal",260000
120,"FV",3628,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None","Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1143,1143,"GasA","Ex","Y","SBrkr",1143,0,0,1143,0,0,1,1,1,1,"Gd",5,"Typ",1,2,588,"Y",0,191,0,0,0,0,0,5,2006,"WD ","Normal",176400
120,"FV",3316,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None","Gd","TA","PConc","Gd","TA","No","GLQ",1039,"Unf",0,208,1247,"GasA","Ex","Y","SBrkr",1247,0,0,1247,1,0,1,1,1,1,"Gd",4,"Typ",1,2,550,"Y",0,84,0,0,0,0,0,4,2006,"WD ","Normal",197000
160,"FV",3180,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",520,600,80,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,2,480,"Y",0,166,0,0,0,0,0,6,2006,"WD ","Normal",151000
160,"FV",2544,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None","Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",520,623,80,1223,0,0,2,1,2,1,"Gd",4,"Typ",0,2,480,"Y",0,166,0,0,0,0,0,7,2006,"WD ","Normal",147400
160,"FV",2998,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ",353,"Unf",0,403,756,"GasA","Ex","Y","SBrkr",768,756,0,1524,0,0,2,1,2,1,"Gd",4,"Typ",0,2,440,"Y",0,32,0,0,0,0,0,6,2006,"WD ","Normal",166000
160,"FV",2651,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","None","Gd","TA","PConc","Gd","TA","No","GLQ",641,"Unf",0,32,673,"GasA","Ex","Y","SBrkr",673,709,0,1382,1,0,2,1,3,1,"Gd",6,"Typ",0,2,490,"Y",153,50,0,0,0,0,0,4,2006,"WD ","Normal",165000
160,"FV",4447,"Pave","IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,530,530,"GasA","Ex","Y","SBrkr",530,550,0,1080,0,0,2,1,2,1,"Gd",4,"Typ",0,2,496,"Y",0,50,0,0,0,0,0,7,2006,"WD ","Normal",139000
120,"RL",3760,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Greens","Norm","Norm","Twnhs","1Story",8,5,1980,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None","Gd","TA","CBlock","Gd","TA","Gd","GLQ",1009,"LwQ",182,44,1235,"GasA","Gd","Y","SBrkr",1235,0,0,1235,1,0,1,0,1,1,"TA",4,"Typ",3,2,484,"Y",133,78,0,0,0,0,0,5,2006,"WD ","Normal",214000
120,"RL",3874,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Greens","Norm","Norm","TwnhsE","1Story",8,5,1980,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None","Gd","TA","CBlock","Gd","TA","Gd","GLQ",807,"Unf",0,419,1226,"GasA","TA","Y","SBrkr",1226,0,0,1226,1,0,1,0,1,1,"Gd",4,"Typ",1,2,484,"Y",133,78,0,0,0,0,0,7,2006,"WD ","Normal",190000
80,"RL",10192,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,6,1968,1992,"Gable","CompShg","MetalSd","MetalSd","BrkFace","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,570,570,"GasA","Gd","Y","SBrkr",1222,698,0,1920,0,0,3,0,4,1,"Gd",8,"Typ",1,2,487,"Y",0,98,0,0,0,0,0,9,2006,"WD ","Normal",170000
60,"RL",11700,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","ALQ",404,"Unf",0,304,708,"GasA","Gd","Y","SBrkr",708,708,0,1416,0,0,2,1,3,1,"TA",7,"Typ",1,2,776,"Y",0,169,0,0,119,0,0,5,2006,"WD ","Normal",179900
60,"RL",11029,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosA","Norm","1Fam","2Story",6,7,1968,1984,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","Mn","BLQ",619,"Unf",0,435,1054,"GasA","TA","Y","SBrkr",1512,1142,0,2654,1,0,2,1,4,1,"Gd",9,"Typ",1,2,619,"Y",0,65,0,0,222,0,0,8,2006,"WD ","Normal",250000
60,"RL",10400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1972,1972,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","TA","TA","No","Rec",247,"Unf",0,485,732,"GasA","Gd","Y","SBrkr",1012,778,0,1790,1,0,1,2,4,1,"TA",8,"Min2",1,2,484,"Y",148,0,0,0,147,0,0,11,2006,"WD ","Normal",165150
80,"RL",9750,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1967,1967,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","TA","TA","Av","ALQ",400,"Rec",480,100,980,"GasA","Gd","Y","SBrkr",980,0,0,980,0,0,2,0,3,1,"TA",6,"Typ",0,1,384,"Y",68,0,0,0,0,0,0,10,2006,"WD ","Normal",135500
60,"RL",8640,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","Gd","Fa","Mn","ALQ",361,"Rec",483,56,900,"GasA","Ex","Y","SBrkr",884,886,0,1770,1,0,1,1,4,1,"TA",7,"Typ",0,2,530,"Y",0,60,0,0,270,0,455,6,2006,"WD ","Normal",155000
20,"RL",8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","Av","BLQ",1016,"Unf",0,36,1052,"GasA","Gd","Y","SBrkr",1052,0,0,1052,1,0,1,1,3,1,"TA",5,"Typ",0,1,288,"Y",356,0,0,0,0,0,0,11,2006,"WD ","Normal",138500
20,"RL",9759,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","TA","TA","No","BLQ",799,"Unf",0,252,1051,"GasA","TA","Y","SBrkr",1051,0,0,1051,1,0,1,0,3,1,"TA",6,"Typ",0,1,264,"Y",182,88,0,0,0,0,0,3,2006,"WD ","Normal",124400
20,"RL",10659,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1961,1961,"Hip","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","Rec",915,"Unf",0,135,1050,"GasA","TA","Y","SBrkr",1050,0,0,1050,1,0,1,0,3,1,"TA",6,"Typ",0,1,368,"Y",0,319,0,0,0,0,0,1,2006,"COD","Normal",136500
20,"RL",11425,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","BrkFace","BrkFace","None","TA","TA","CBlock","TA","TA","No","BLQ",486,"Unf",0,522,1008,"GasA","Gd","Y","SBrkr",1008,0,0,1008,0,0,1,0,2,1,"TA",4,"Typ",1,1,275,"Y",0,0,120,0,0,0,0,7,2006,"WD ","Normal",137000
30,"RL",5900,"Pave","IR1","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1923,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,440,440,"GasA","TA","Y","FuseA",869,0,0,869,0,0,1,0,2,1,"Fa",4,"Typ",0,0,0,"Y",0,0,0,0,0,0,0,8,2006,"WD ","Normal",85500
50,"RL",9490,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,7,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","BLQ",403,"Rec",165,238,806,"GasA","TA","Y","FuseA",958,620,0,1578,1,0,1,0,3,1,"Fa",5,"Typ",2,1,240,"Y",0,0,32,0,0,0,0,8,2006,"WD ","Normal",133000
20,"RL",9888,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1975,"Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","TA","No","BLQ",486,"Unf",0,450,936,"GasA","TA","Y","FuseA",936,0,0,936,0,0,1,0,2,1,"TA",5,"Typ",0,1,240,"Y",0,0,160,0,0,0,0,3,2006,"WD ","Normal",121000
20,"RL",9723,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1963,"Hip","CompShg","MetalSd","MetalSd","BrkFace","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1008,1008,"GasA","TA","Y","SBrkr",1008,0,0,1008,0,0,1,0,2,1,"TA",5,"Typ",0,2,430,"Y",0,0,0,0,0,0,0,10,2006,"WD ","Normal",135000
90,"RL",7728,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","SLvl",5,6,1962,1962,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","Av","ALQ",803,"Unf",0,303,1106,"GasA","TA","Y","SBrkr",1190,0,0,1190,1,0,1,0,3,1,"TA",6,"Typ",0,2,540,"Y",0,18,0,0,0,0,0,5,2006,"WD ","Normal",132500
20,"RL",11600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1960,1960,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","Rec",565,"Unf",0,818,1383,"GasA","TA","Y","SBrkr",1383,0,0,1383,0,0,1,1,3,1,"TA",7,"Typ",0,1,292,"Y",0,45,0,0,0,0,0,4,2006,"WD ","Normal",145250
20,"RL",9610,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1958,1958,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","Rec",203,"Unf",0,918,1121,"GasA","Ex","Y","FuseA",1336,0,0,1336,0,0,1,1,3,1,"TA",7,"Typ",1,2,488,"Y",80,0,0,0,0,0,0,12,2006,"WD ","Normal",162000
80,"RL",10000,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","Av","BLQ",678,"Rec",281,99,1058,"GasA","Ex","Y","SBrkr",1370,0,0,1370,1,0,1,0,3,1,"TA",6,"Typ",1,1,300,"Y",191,0,0,0,120,0,0,2,2006,"WD ","Normal",148000
20,"RL",10152,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1956,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","Av","BLQ",914,"Unf",0,210,1124,"GasA","Ex","Y","SBrkr",1124,0,0,1124,1,0,1,0,3,1,"TA",6,"Typ",1,1,353,"Y",0,211,180,0,142,0,0,5,2006,"WD ","Normal",153000
20,"RL",10011,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1957,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","BLQ",360,"Unf",0,710,1070,"GasA","TA","Y","SBrkr",1236,0,0,1236,0,1,1,0,2,1,"Gd",6,"Min1",1,1,447,"Y",0,0,0,0,0,0,0,5,2006,"WD ","Normal",134450
90,"RL",7032,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","Duplex","SFoyer",5,5,1979,1979,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","Gd","TA","Gd","GLQ",943,"Unf",0,0,943,"GasA","TA","Y","SBrkr",943,0,0,943,1,0,1,0,2,1,"TA",4,"Typ",2,2,600,"Y",42,0,0,0,0,0,0,12,2006,"WD ","Normal",135960
20,"RL",12778,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1952,2003,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","GLQ",658,"Unf",0,350,1008,"GasA","Ex","Y","FuseA",1008,0,0,1008,1,0,1,0,2,1,"TA",4,"Typ",0,1,280,"Y",0,154,0,0,0,0,0,1,2006,"WD ","Normal",139500
190,"RL",22136,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","2fmCon","1.5Fin",5,5,1925,1975,"Gable","CompShg","MetalSd","MetalSd","None","TA","Fa","CBlock","TA","TA","Mn","GLQ",1018,"Unf",0,1153,2171,"GasA","TA","Y","SBrkr",1392,1248,0,2640,2,0,2,1,5,1,"TA",10,"Maj1",1,3,1008,"N",631,48,148,0,0,0,0,7,2006,"WD ","Normal",180000
20,"RL",9510,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1962,1985,"Gable","CompShg","HdBoard","HdBoard","BrkCmn","TA","TA","CBlock","TA","TA","No","ALQ",701,"Unf",0,434,1135,"GasA","Ex","Y","SBrkr",1207,0,0,1207,0,0,1,1,3,1,"TA",6,"Typ",0,1,264,"Y",0,240,0,0,0,0,0,5,2006,"WD ","Normal",147000
20,"RL",7100,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1957,1957,"Gable","CompShg","WdShing","Wd Shng","None","TA","TA","CBlock","TA","TA","No","GLQ",708,"Unf",0,108,816,"GasA","TA","Y","FuseA",816,0,0,816,1,0,1,0,2,1,"TA",5,"Typ",0,1,308,"Y",0,0,0,0,0,0,0,7,2006,"WD ","Normal",129900
20,"RL",10800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosA","Norm","1Fam","1Story",6,6,1961,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","Rec",913,"Unf",0,400,1313,"GasA","TA","Y","SBrkr",1773,0,0,1773,1,0,2,0,3,1,"TA",6,"Min2",2,2,418,"Y",355,98,0,0,144,0,0,8,2006,"WD ","Normal",183000
50,"RL",12144,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",4,6,1950,1950,"Gable","CompShg","BrkComm","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","Rec",455,"Unf",0,455,910,"GasA","Gd","Y","SBrkr",910,611,0,1521,0,0,1,1,3,1,"Gd",6,"Min2",0,1,597,"Y",199,0,168,0,0,0,0,9,2006,"WD ","Normal",147500
20,"RL",7945,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1959,1959,"Gable","CompShg","BrkFace","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","ALQ",179,"BLQ",506,465,1150,"GasA","Ex","Y","FuseA",1150,0,0,1150,1,0,1,0,3,1,"TA",6,"Typ",0,1,300,"Y",0,0,0,0,0,0,0,5,2006,"WD ","Normal",141000
20,"RL",7400,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","1Story",7,6,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","LwQ",809,"Unf",0,236,1045,"GasA","Gd","Y","SBrkr",1045,0,0,1045,1,0,1,0,3,1,"TA",6,"Typ",0,2,528,"Y",0,0,0,0,0,0,0,3,2006,"WD ","Normal",120000
190,"RL",7000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","2fmCon","SFoyer",5,5,1962,1962,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","Av","ALQ",953,"Unf",0,72,1025,"GasA","TA","Y","SBrkr",1025,0,0,1025,1,0,1,0,3,1,"TA",6,"Typ",0,0,0,"Y",96,80,0,0,0,0,0,3,2006,"WD ","Normal",124000
70,"RM",9856,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,8,1900,2005,"Hip","CompShg","CemntBd","CmentBd","None","Gd","Gd","PConc","Fa","TA","No","Unf",0,"Unf",0,716,716,"GasA","Ex","Y","FuseA",1007,1007,0,2014,0,0,2,0,5,1,"TA",8,"Typ",0,2,624,"Y",0,72,167,0,0,0,0,6,2006,"WD ","Normal",169000
50,"RM",9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1948,1950,"Gable","CompShg","MetalSd","MetalSd","Stone","TA","TA","CBlock","TA","TA","No","Rec",276,"Unf",0,936,1212,"GasA","Gd","Y","FuseA",1226,442,0,1668,1,0,1,0,3,1,"TA",6,"Typ",0,1,240,"Y",0,0,140,0,0,0,0,5,2006,"WD ","Normal",135000
70,"RM",9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1925,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","Gd","No","LwQ",16,"Unf",0,712,728,"GasA","Ex","Y","SBrkr",832,809,0,1641,0,1,1,1,3,1,"Ex",6,"Typ",1,2,546,"Y",0,0,234,0,0,0,0,8,2006,"WD ","Normal",178000
70,"RM",6451,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1900,1970,"Gable","CompShg","AsbShng","Wd Sdng","None","TA","TA","Stone","TA","TA","No","Rec",208,"Unf",0,504,712,"GasA","Gd","Y","SBrkr",848,580,0,1428,1,0,1,0,4,1,"TA",7,"Typ",0,2,576,"Y",264,0,84,0,0,0,0,5,2006,"WD ","Normal",139900
190,"RM",7745,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",4,6,1900,1950,"Gable","CompShg","MetalSd","MetalSd","None","Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,938,938,"GasA","Gd","N","SBrkr",1084,867,0,1951,0,0,2,0,4,2,"Fa",9,"Typ",0,2,576,"P",0,6,28,0,0,0,0,4,2006,"WD ","Normal",111500
50,"RM",4400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,8,1920,1950,"Gable","CompShg","Stucco","Stucco","None","TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,648,648,"GasA","TA","Y","FuseA",734,384,0,1118,0,0,1,0,2,1,"TA",6,"Typ",0,2,440,"Y",0,0,0,0,0,0,0,10,2006,"WD ","Normal",116000
70,"RM",7614,"Pave","Reg","Lvl","AllPub","Inside","Mod","OldTown","Norm","Norm","1Fam","2Story",3,5,1905,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","Fa","Mn","Unf",0,"Unf",0,738,738,"GasA","Gd","Y","FuseA",714,662,0,1376,0,0,1,0,2,1,"TA",7,"Typ",0,1,216,"N",0,0,104,0,225,0,0,3,2006,"WD ","Normal",96900
190,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1Story",5,7,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","Av","GLQ",576,"Unf",0,384,960,"GasA","TA","Y","FuseA",960,0,0,960,1,0,1,0,3,1,"TA",5,"Typ",0,2,576,"Y",0,0,0,0,0,0,0,6,2006,"WD ","Normal",135500
50,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1924,1950,"Gable","CompShg","MetalSd","MetalSd","BrkFace","TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","Ex","Y","SBrkr",816,750,0,1566,0,0,1,1,5,1,"Gd",7,"Typ",0,2,450,"Y",24,0,296,0,0,0,0,8,2006,"WD ","Normal",139000
30,"RM",7830,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1921,1950,"Gable","CompShg","AsbShng","AsbShng","None","TA","TA","BrkTil","Fa","TA","No","LwQ",416,"Unf",0,76,492,"GasA","TA","Y","SBrkr",492,0,0,492,1,0,1,0,1,1,"TA",3,"Typ",0,1,200,"N",0,0,78,0,0,0,0,6,2006,"WD ","Normal",61500
190,"RM",9142,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",6,8,1910,1950,"Gable","CompShg","AsbShng","AsbShng","None","TA","Fa","Stone","Fa","TA","No","Unf",0,"Unf",0,1020,1020,"GasA","Gd","N","FuseP",908,1020,0,1928,0,0,2,0,4,2,"Fa",9,"Typ",0,1,440,"Y",0,60,112,0,0,0,0,4,2006,"WD ","Normal",137000
70,"RM",9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,2,1900,1950,"Gable","CompShg","AsbShng","Stucco","None","TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,1095,1095,"GasW","Fa","N","SBrkr",1095,679,0,1774,1,0,2,0,4,2,"TA",8,"Min2",0,3,779,"N",0,0,90,0,0,0,0,5,2006,"WD ","Normal",87000
